positive,0.7874047160148621
negative,0.4742232859134674
positive,0.43165671825408936
negative,0.8473516702651978
negative,0.4289802312850952
negative,0.4263918101787567
positive,0.5465801358222961
positive,0.49957382678985596
negative,0.4602380394935608
negative,0.744549572467804
negative,0.42879608273506165
positive,0.48631855845451355
negative,0.5408889055252075
positive,0.4891161024570465
negative,0.7098159790039062
positive,0.9126705527305603
negative,0.4939214587211609
positive,0.47284212708473206
positive,0.4501710534095764
negative,0.428396999835968
negative,0.43921464681625366
negative,0.5772656798362732
negative,0.5686086416244507
negative,0.42879608273506165
positive,0.4983100891113281
negative,0.4179805815219879
negative,0.6334294676780701
negative,0.8571411967277527
positive,0.4205462634563446
positive,0.4205462634563446
negative,0.5206133723258972
positive,0.5256433486938477
positive,0.4501710534095764
negative,0.4795911908149719
positive,0.613115131855011
negative,0.4093043804168701
positive,0.46256545186042786
negative,0.8489415645599365
negative,0.7623324990272522
negative,0.5471830368041992
negative,0.5809031128883362
positive,0.49475693702697754
negative,0.6281699538230896
negative,0.6512260437011719
positive,0.5586589574813843
positive,0.5754559636116028
negative,0.3860659599304199
negative,0.7985528707504272
negative,0.5177874565124512
negative,0.4289802312850952
negative,0.6539465188980103
negative,0.6281699538230896
positive,0.6502211093902588
positive,0.7583942413330078
negative,0.47006505727767944
negative,0.688572347164154
negative,0.4289802312850952
negative,0.8622878789901733
negative,0.6610747575759888
positive,0.4548813998699188
negative,0.5156635046005249
negative,0.42922258377075195
positive,0.954651415348053
negative,0.5082051157951355
positive,0.43521848320961
negative,0.48288750648498535
negative,0.6580252051353455
positive,0.4921834170818329
positive,0.5754559636116028
positive,0.42920514941215515
negative,0.5177874565124512
positive,0.9023929834365845
negative,0.634402871131897
positive,0.4425102770328522
positive,0.5237229466438293
positive,0.5546916723251343
positive,0.8135427236557007
negative,0.5796108245849609
negative,0.6281699538230896
negative,0.38457033038139343
negative,0.4810050129890442
negative,0.4289802312850952
positive,0.46171265840530396
positive,0.8374587297439575
negative,0.49057987332344055
negative,0.4289802312850952
positive,0.841575026512146
negative,0.4642102122306824
negative,0.6413729786872864
positive,0.6374703645706177
negative,0.5915941596031189
positive,0.4501710534095764
negative,0.48667624592781067
negative,0.728120744228363
negative,0.4613640606403351
positive,0.8135427236557007
negative,0.589959979057312
positive,0.42920514941215515
negative,0.48667624592781067
positive,0.4501710534095764
positive,0.8330196738243103
negative,0.4283396005630493
positive,0.5686704516410828
negative,0.5177874565124512
positive,0.5686704516410828
negative,0.4289802312850952
negative,0.6038511395454407
positive,0.42920514941215515
negative,0.7677759528160095
positive,0.5910935997962952
positive,0.6870562434196472
negative,0.5177874565124512
negative,0.5848835706710815
negative,0.770073652267456
negative,0.5949532389640808
negative,0.4602380394935608
positive,0.7874047160148621
negative,0.6413729786872864
negative,0.6413729786872864
negative,0.4602380394935608
negative,0.41053396463394165
negative,0.42879608273506165
negative,0.4179805815219879
negative,0.5206133723258972
negative,0.6334294676780701
negative,0.4283396005630493
negative,0.4924990236759186
positive,0.43931418657302856
negative,0.42922258377075195
positive,0.5229490995407104
positive,0.5874574184417725
positive,0.49685773253440857
positive,0.6276416778564453
negative,0.42879608273506165
negative,0.44812798500061035
negative,0.6741883158683777
positive,0.4983100891113281
negative,0.6580252051353455
negative,0.5177874565124512
negative,0.4599670171737671
